_op,ScheduleDateLocalId,CalendarDate,Organisation.RefId,Term.LocalId,Schedule.LocalId,AcademicDay.LocalId,BellSchedule.LocalId,SchedulePeriodList.SchedulePeriodTime.Period.LocalId,SchedulePeriodList.SchedulePeriodTime.StartTime,SchedulePeriodList.SchedulePeriodTime.EndTime,RecordAudit.CreatedDateTime,RecordAudit.LastUpdatedDateTime
upsert,8005_2020_069,2020-05-20,8005,2020_8005_T2,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:11:29+1200,2020-05-27T23:11:45+1200","2020-05-27T23:11:29+1200,2020-05-27T23:11:45+1200"
upsert,8005_2020_070,2020-05-21,8005,2020_8005_T2,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:12:00+1200,2020-05-27T23:12:15+1200","2020-05-27T23:12:00+1200,2020-05-27T23:12:15+1200"
upsert,8005_2020_071,2020-05-22,8005,2020_8005_T2,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:12:30+1200,2020-05-27T23:12:45+1200","2020-05-27T23:12:30+1200,2020-05-27T23:12:45+1200"
upsert,8005_2020_072,2020-05-25,8005,2020_8005_T2,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:13:00+1200,2020-05-27T23:13:15+1200","2020-05-27T23:13:00+1200,2020-05-27T23:13:15+1200"
upsert,8005_2020_073,2020-05-26,8005,2020_8005_T2,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:13:30+1200,2020-05-27T23:13:45+1200","2020-05-27T23:13:30+1200,2020-05-27T23:13:45+1200"
upsert,8005_2020_074,2020-05-27,8005,2020_8005_T2,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:14:00+1200,2020-05-27T23:14:15+1200","2020-05-27T23:14:00+1200,2020-05-27T23:14:15+1200"
upsert,8005_2020_075,2020-05-28,8005,2020_8005_T2,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:14:30+1200,2020-05-27T23:14:45+1200","2020-05-27T23:14:30+1200,2020-05-27T23:14:45+1200"
upsert,8005_2020_076,2020-05-29,8005,2020_8005_T2,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:15:00+1200,2020-05-27T23:15:15+1200","2020-05-27T23:15:00+1200,2020-05-27T23:15:15+1200"
upsert,8005_2020_077,2020-06-02,8005,2020_8005_T2,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:15:30+1200,2020-05-27T23:15:45+1200","2020-05-27T23:15:30+1200,2020-05-27T23:15:45+1200"
upsert,8005_2020_078,2020-06-03,8005,2020_8005_T2,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:16:00+1200,2020-05-27T23:16:14+1200","2020-05-27T23:16:00+1200,2020-05-27T23:16:14+1200"
upsert,8005_2020_079,2020-06-04,8005,2020_8005_T2,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:16:30+1200,2020-05-27T23:16:45+1200","2020-05-27T23:16:30+1200,2020-05-27T23:16:45+1200"
upsert,8005_2020_080,2020-06-05,8005,2020_8005_T2,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:17:00+1200,2020-05-27T23:17:15+1200","2020-05-27T23:17:00+1200,2020-05-27T23:17:15+1200"
upsert,8005_2020_081,2020-06-08,8005,2020_8005_T2,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:17:30+1200,2020-05-27T23:17:45+1200","2020-05-27T23:17:30+1200,2020-05-27T23:17:45+1200"
upsert,8005_2020_082,2020-06-09,8005,2020_8005_T2,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:18:00+1200,2020-05-27T23:18:15+1200","2020-05-27T23:18:00+1200,2020-05-27T23:18:15+1200"
upsert,8005_2020_083,2020-06-10,8005,2020_8005_T2,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:18:30+1200,2020-05-27T23:18:44+1200","2020-05-27T23:18:30+1200,2020-05-27T23:18:44+1200"
upsert,8005_2020_084,2020-06-11,8005,2020_8005_T2,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:19:00+1200,2020-05-27T23:19:15+1200","2020-05-27T23:19:00+1200,2020-05-27T23:19:15+1200"
upsert,8005_2020_085,2020-06-12,8005,2020_8005_T2,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:19:30+1200,2020-05-27T23:19:45+1200","2020-05-27T23:19:30+1200,2020-05-27T23:19:45+1200"
upsert,8005_2020_086,2020-06-15,8005,2020_8005_T2,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:20:00+1200,2020-05-27T23:20:14+1200","2020-05-27T23:20:00+1200,2020-05-27T23:20:14+1200"
upsert,8005_2020_087,2020-06-16,8005,2020_8005_T2,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:20:30+1200,2020-05-27T23:20:45+1200","2020-05-27T23:20:30+1200,2020-05-27T23:20:45+1200"
upsert,8005_2020_088,2020-06-17,8005,2020_8005_T2,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:21:00+1200,2020-05-27T23:21:15+1200","2020-05-27T23:21:00+1200,2020-05-27T23:21:15+1200"
upsert,8005_2020_089,2020-06-18,8005,2020_8005_T2,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:21:30+1200,2020-05-27T23:21:45+1200","2020-05-27T23:21:30+1200,2020-05-27T23:21:45+1200"
upsert,8005_2020_090,2020-06-19,8005,2020_8005_T2,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:22:00+1200,2020-05-27T23:22:15+1200","2020-05-27T23:22:00+1200,2020-05-27T23:22:15+1200"
upsert,8005_2020_091,2020-06-22,8005,2020_8005_T2,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:22:30+1200,2020-05-27T23:22:44+1200","2020-05-27T23:22:30+1200,2020-05-27T23:22:44+1200"
upsert,8005_2020_092,2020-06-23,8005,2020_8005_T2,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:23:00+1200,2020-05-27T23:23:15+1200","2020-05-27T23:23:00+1200,2020-05-27T23:23:15+1200"
upsert,8005_2020_093,2020-06-24,8005,2020_8005_T2,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:23:30+1200,2020-05-27T23:23:45+1200","2020-05-27T23:23:30+1200,2020-05-27T23:23:45+1200"
upsert,8005_2020_094,2020-06-25,8005,2020_8005_T2,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:24:00+1200,2020-05-27T23:24:15+1200","2020-05-27T23:24:00+1200,2020-05-27T23:24:15+1200"
upsert,8005_2020_095,2020-06-26,8005,2020_8005_T2,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:24:30+1200,2020-05-27T23:24:45+1200","2020-05-27T23:24:30+1200,2020-05-27T23:24:45+1200"
upsert,8005_2020_096,2020-06-29,8005,2020_8005_T2,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:25:00+1200,2020-05-27T23:25:15+1200","2020-05-27T23:25:00+1200,2020-05-27T23:25:15+1200"
upsert,8005_2020_097,2020-06-30,8005,2020_8005_T2,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:25:30+1200,2020-05-27T23:25:45+1200","2020-05-27T23:25:30+1200,2020-05-27T23:25:45+1200"
upsert,8005_2020_098,2020-07-01,8005,2020_8005_T2,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:26:00+1200,2020-05-27T23:26:15+1200","2020-05-27T23:26:00+1200,2020-05-27T23:26:15+1200"
upsert,8005_2020_099,2020-07-02,8005,2020_8005_T2,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:26:30+1200,2020-05-27T23:26:45+1200","2020-05-27T23:26:30+1200,2020-05-27T23:26:45+1200"
upsert,8005_2020_100,2020-07-03,8005,2020_8005_T2,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:27:00+1200,2020-05-27T23:27:15+1200","2020-05-27T23:27:00+1200,2020-05-27T23:27:15+1200"
upsert,8005_2020_101,2020-07-20,8005,2020_8005_T2,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:27:29+1200,2020-05-27T23:27:45+1200","2020-05-27T23:27:29+1200,2020-05-27T23:27:45+1200"
upsert,8005_2020_102,2020-07-21,8005,2020_8005_T2,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:28:00+1200,2020-05-27T23:28:15+1200","2020-05-27T23:28:00+1200,2020-05-27T23:28:15+1200"
upsert,8005_2020_103,2020-07-22,8005,2020_8005_T2,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:28:30+1200,2020-05-27T23:28:45+1200","2020-05-27T23:28:30+1200,2020-05-27T23:28:45+1200"
upsert,8005_2020_104,2020-07-23,8005,2020_8005_T2,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:29:00+1200,2020-05-27T23:29:15+1200","2020-05-27T23:29:00+1200,2020-05-27T23:29:15+1200"
upsert,8005_2020_105,2020-07-24,8005,2020_8005_T2,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:29:30+1200,2020-05-27T23:29:45+1200","2020-05-27T23:29:30+1200,2020-05-27T23:29:45+1200"
upsert,8005_2020_106,2020-07-27,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:29:59+1200,2020-05-27T23:30:15+1200","2020-05-27T23:29:59+1200,2020-05-27T23:30:15+1200"
upsert,8005_2020_107,2020-07-28,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:30:30+1200,2020-05-27T23:30:45+1200","2020-05-27T23:30:30+1200,2020-05-27T23:30:45+1200"
upsert,8005_2020_108,2020-07-29,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:31:00+1200,2020-05-27T23:31:15+1200","2020-05-27T23:31:00+1200,2020-05-27T23:31:15+1200"
upsert,8005_2020_109,2020-07-30,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:31:29+1200,2020-05-27T23:31:45+1200","2020-05-27T23:31:29+1200,2020-05-27T23:31:45+1200"
upsert,8005_2020_110,2020-07-31,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:32:00+1200,2020-05-27T23:32:15+1200","2020-05-27T23:32:00+1200,2020-05-27T23:32:15+1200"
upsert,8005_2020_111,2020-08-03,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:32:30+1200,2020-05-27T23:32:45+1200","2020-05-27T23:32:30+1200,2020-05-27T23:32:45+1200"
upsert,8005_2020_112,2020-08-04,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:33:00+1200,2020-05-27T23:33:15+1200","2020-05-27T23:33:00+1200,2020-05-27T23:33:15+1200"
upsert,8005_2020_113,2020-08-05,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:33:30+1200,2020-05-27T23:33:45+1200","2020-05-27T23:33:30+1200,2020-05-27T23:33:45+1200"
upsert,8005_2020_114,2020-08-06,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:33:59+1200,2020-05-27T23:34:15+1200","2020-05-27T23:33:59+1200,2020-05-27T23:34:15+1200"
upsert,8005_2020_115,2020-08-07,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:34:30+1200,2020-05-27T23:34:45+1200","2020-05-27T23:34:30+1200,2020-05-27T23:34:45+1200"
upsert,8005_2020_116,2020-08-10,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:35:00+1200,2020-05-27T23:35:15+1200","2020-05-27T23:35:00+1200,2020-05-27T23:35:15+1200"
upsert,8005_2020_117,2020-08-11,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:35:30+1200,2020-05-27T23:35:45+1200","2020-05-27T23:35:30+1200,2020-05-27T23:35:45+1200"
upsert,8005_2020_118,2020-08-12,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:36:00+1200,2020-05-27T23:36:15+1200","2020-05-27T23:36:00+1200,2020-05-27T23:36:15+1200"
upsert,8005_2020_119,2020-08-13,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:36:30+1200,2020-05-27T23:36:45+1200","2020-05-27T23:36:30+1200,2020-05-27T23:36:45+1200"
upsert,8005_2020_120,2020-08-14,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:37:00+1200,2020-05-27T23:37:15+1200","2020-05-27T23:37:00+1200,2020-05-27T23:37:15+1200"
upsert,8005_2020_121,2020-08-17,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:37:30+1200,2020-05-27T23:37:45+1200","2020-05-27T23:37:30+1200,2020-05-27T23:37:45+1200"
upsert,8005_2020_122,2020-08-18,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:38:00+1200,2020-05-27T23:38:15+1200","2020-05-27T23:38:00+1200,2020-05-27T23:38:15+1200"
upsert,8005_2020_123,2020-08-19,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:38:30+1200,2020-05-27T23:38:44+1200","2020-05-27T23:38:30+1200,2020-05-27T23:38:44+1200"
upsert,8005_2020_124,2020-08-20,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:39:00+1200,2020-05-27T23:39:15+1200","2020-05-27T23:39:00+1200,2020-05-27T23:39:15+1200"
upsert,8005_2020_125,2020-08-21,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:39:30+1200,2020-05-27T23:39:45+1200","2020-05-27T23:39:30+1200,2020-05-27T23:39:45+1200"
upsert,8005_2020_126,2020-08-24,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:40:00+1200,2020-05-27T23:40:15+1200","2020-05-27T23:40:00+1200,2020-05-27T23:40:15+1200"
upsert,8005_2020_127,2020-08-25,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:40:30+1200,2020-05-27T23:40:45+1200","2020-05-27T23:40:30+1200,2020-05-27T23:40:45+1200"
upsert,8005_2020_128,2020-08-26,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:41:00+1200,2020-05-27T23:41:14+1200","2020-05-27T23:41:00+1200,2020-05-27T23:41:14+1200"
upsert,8005_2020_129,2020-08-27,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:41:30+1200,2020-05-27T23:41:45+1200","2020-05-27T23:41:30+1200,2020-05-27T23:41:45+1200"
upsert,8005_2020_130,2020-08-28,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:42:00+1200,2020-05-27T23:42:15+1200","2020-05-27T23:42:00+1200,2020-05-27T23:42:15+1200"
upsert,8005_2020_131,2020-08-31,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:42:30+1200,2020-05-27T23:42:44+1200","2020-05-27T23:42:30+1200,2020-05-27T23:42:44+1200"
upsert,8005_2020_132,2020-09-01,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:43:00+1200,2020-05-27T23:43:15+1200","2020-05-27T23:43:00+1200,2020-05-27T23:43:15+1200"
upsert,8005_2020_133,2020-09-02,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:43:30+1200,2020-05-27T23:43:45+1200","2020-05-27T23:43:30+1200,2020-05-27T23:43:45+1200"
upsert,8005_2020_134,2020-09-03,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:44:00+1200,2020-05-27T23:44:15+1200","2020-05-27T23:44:00+1200,2020-05-27T23:44:15+1200"
upsert,8005_2020_135,2020-09-04,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:44:30+1200,2020-05-27T23:44:45+1200","2020-05-27T23:44:30+1200,2020-05-27T23:44:45+1200"
upsert,8005_2020_136,2020-09-07,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:45:00+1200,2020-05-27T23:45:14+1200","2020-05-27T23:45:00+1200,2020-05-27T23:45:14+1200"
upsert,8005_2020_137,2020-09-08,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:45:30+1200,2020-05-27T23:45:45+1200","2020-05-27T23:45:30+1200,2020-05-27T23:45:45+1200"
upsert,8005_2020_138,2020-09-09,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:46:00+1200,2020-05-27T23:46:15+1200","2020-05-27T23:46:00+1200,2020-05-27T23:46:15+1200"
upsert,8005_2020_139,2020-09-10,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:46:30+1200,2020-05-27T23:46:45+1200","2020-05-27T23:46:30+1200,2020-05-27T23:46:45+1200"
upsert,8005_2020_140,2020-09-11,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:47:00+1200,2020-05-27T23:47:15+1200","2020-05-27T23:47:00+1200,2020-05-27T23:47:15+1200"
upsert,8005_2020_141,2020-09-14,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:47:30+1200,2020-05-27T23:47:45+1200","2020-05-27T23:47:30+1200,2020-05-27T23:47:45+1200"
upsert,8005_2020_142,2020-09-15,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:48:00+1200,2020-05-27T23:48:15+1200","2020-05-27T23:48:00+1200,2020-05-27T23:48:15+1200"
upsert,8005_2020_143,2020-09-16,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:48:30+1200,2020-05-27T23:48:45+1200","2020-05-27T23:48:30+1200,2020-05-27T23:48:45+1200"
upsert,8005_2020_144,2020-09-17,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:49:00+1200,2020-05-27T23:49:15+1200","2020-05-27T23:49:00+1200,2020-05-27T23:49:15+1200"
upsert,8005_2020_145,2020-09-18,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:49:30+1200,2020-05-27T23:49:45+1200","2020-05-27T23:49:30+1200,2020-05-27T23:49:45+1200"
upsert,8005_2020_146,2020-09-21,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:49:59+1200,2020-05-27T23:50:15+1200","2020-05-27T23:49:59+1200,2020-05-27T23:50:15+1200"
upsert,8005_2020_147,2020-09-22,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:50:30+1200,2020-05-27T23:50:45+1200","2020-05-27T23:50:30+1200,2020-05-27T23:50:45+1200"
upsert,8005_2020_148,2020-09-23,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:51:00+1200,2020-05-27T23:51:15+1200","2020-05-27T23:51:00+1200,2020-05-27T23:51:15+1200"
upsert,8005_2020_149,2020-09-24,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+1200,12:45:00+1200","12:00:00+1200,15:00:00+1200","2020-05-27T23:51:30+1200,2020-05-27T23:51:45+1200","2020-05-27T23:51:30+1200,2020-05-27T23:51:45+1200"
