_op,ScheduleDateLocalId,CalendarDate,Organisation.RefId,Term.LocalId,Schedule.LocalId,AcademicDay.LocalId,BellSchedule.LocalId,SchedulePeriodList.SchedulePeriodTime.Period.LocalId,SchedulePeriodList.SchedulePeriodTime.StartTime,SchedulePeriodList.SchedulePeriodTime.EndTime
upsert,8005_2020_124,2020-08-20T00:00:00+12:00,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_125,2020-08-21T00:00:00+12:00,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_126,2020-08-24T00:00:00+12:00,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_127,2020-08-25T00:00:00+12:00,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_128,2020-08-26T00:00:00+12:00,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_129,2020-08-27T00:00:00+12:00,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_130,2020-08-28T00:00:00+12:00,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_131,2020-08-31T00:00:00+12:00,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_132,2020-09-01T00:00:00+12:00,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_133,2020-09-02T00:00:00+12:00,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_134,2020-09-03T00:00:00+12:00,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_135,2020-09-04T00:00:00+12:00,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_136,2020-09-07T00:00:00+12:00,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_137,2020-09-08T00:00:00+12:00,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_138,2020-09-09T00:00:00+12:00,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_139,2020-09-10T00:00:00+12:00,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_140,2020-09-11T00:00:00+12:00,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_141,2020-09-14T00:00:00+12:00,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_142,2020-09-15T00:00:00+12:00,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_143,2020-09-16T00:00:00+12:00,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_144,2020-09-17T00:00:00+12:00,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_145,2020-09-18T00:00:00+12:00,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_146,2020-09-21T00:00:00+12:00,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_147,2020-09-22T00:00:00+12:00,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_148,2020-09-23T00:00:00+12:00,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_149,2020-09-24T00:00:00+12:00,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_150,2020-09-25T00:00:00+12:00,8005,2020_8005_T3,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_151,2020-10-12T00:00:00+12:00,8005,2020_8005_T4,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_152,2020-10-13T00:00:00+12:00,8005,2020_8005_T4,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_153,2020-10-14T00:00:00+12:00,8005,2020_8005_T4,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_154,2020-10-15T00:00:00+12:00,8005,2020_8005_T4,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_155,2020-10-16T00:00:00+12:00,8005,2020_8005_T4,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_156,2020-10-19T00:00:00+12:00,8005,2020_8005_T4,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_157,2020-10-20T00:00:00+12:00,8005,2020_8005_T4,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_158,2020-10-21T00:00:00+12:00,8005,2020_8005_T4,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_159,2020-10-22T00:00:00+12:00,8005,2020_8005_T4,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_160,2020-10-23T00:00:00+12:00,8005,2020_8005_T4,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_161,2020-10-27T00:00:00+12:00,8005,2020_8005_T4,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_162,2020-10-28T00:00:00+12:00,8005,2020_8005_T4,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_163,2020-10-29T00:00:00+12:00,8005,2020_8005_T4,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_164,2020-10-30T00:00:00+12:00,8005,2020_8005_T4,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_165,2020-11-02T00:00:00+12:00,8005,2020_8005_T4,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_166,2020-11-03T00:00:00+12:00,8005,2020_8005_T4,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_167,2020-11-04T00:00:00+12:00,8005,2020_8005_T4,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_168,2020-11-05T00:00:00+12:00,8005,2020_8005_T4,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_169,2020-11-06T00:00:00+12:00,8005,2020_8005_T4,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_170,2020-11-09T00:00:00+12:00,8005,2020_8005_T4,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_171,2020-11-10T00:00:00+12:00,8005,2020_8005_T4,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_172,2020-11-11T00:00:00+12:00,8005,2020_8005_T4,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_173,2020-11-12T00:00:00+12:00,8005,2020_8005_T4,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_174,2020-11-13T00:00:00+12:00,8005,2020_8005_T4,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_175,2020-11-16T00:00:00+12:00,8005,2020_8005_T4,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_176,2020-11-17T00:00:00+12:00,8005,2020_8005_T4,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_177,2020-11-18T00:00:00+12:00,8005,2020_8005_T4,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_178,2020-11-19T00:00:00+12:00,8005,2020_8005_T4,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_179,2020-11-20T00:00:00+12:00,8005,2020_8005_T4,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_180,2020-11-23T00:00:00+12:00,8005,2020_8005_T4,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_181,2020-11-24T00:00:00+12:00,8005,2020_8005_T4,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_182,2020-11-25T00:00:00+12:00,8005,2020_8005_T4,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_183,2020-11-26T00:00:00+12:00,8005,2020_8005_T4,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_184,2020-11-27T00:00:00+12:00,8005,2020_8005_T4,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_185,2020-11-30T00:00:00+12:00,8005,2020_8005_T4,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_186,2020-12-01T00:00:00+12:00,8005,2020_8005_T4,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_187,2020-12-02T00:00:00+12:00,8005,2020_8005_T4,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_188,2020-12-03T00:00:00+12:00,8005,2020_8005_T4,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_189,2020-12-04T00:00:00+12:00,8005,2020_8005_T4,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_190,2020-12-07T00:00:00+12:00,8005,2020_8005_T4,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_191,2020-12-08T00:00:00+12:00,8005,2020_8005_T4,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_192,2020-12-09T00:00:00+12:00,8005,2020_8005_T4,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_193,2020-12-10T00:00:00+12:00,8005,2020_8005_T4,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_194,2020-12-11T00:00:00+12:00,8005,2020_8005_T4,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_195,2020-12-14T00:00:00+12:00,8005,2020_8005_T4,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_196,2020-12-15T00:00:00+12:00,8005,2020_8005_T4,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_197,2020-12-16T00:00:00+12:00,8005,2020_8005_T4,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_198,2020-12-17T00:00:00+12:00,8005,2020_8005_T4,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8005_2020_199,2020-12-18T00:00:00+12:00,8005,2020_8005_T4,8005_Sched_2020,8005_Normal,8005_Regular,"8005_AM,8005_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8006_2020_001,2020-01-27T00:00:00+12:00,8006,2020_8006_T1,8006_Sched_2020,8006_Normal,8006_Regular,"8006_AM,8006_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8006_2020_002,2020-01-28T00:00:00+12:00,8006,2020_8006_T1,8006_Sched_2020,8006_Normal,8006_Regular,"8006_AM,8006_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8006_2020_003,2020-01-29T00:00:00+12:00,8006,2020_8006_T1,8006_Sched_2020,8006_Normal,8006_Regular,"8006_AM,8006_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8006_2020_004,2020-01-30T00:00:00+12:00,8006,2020_8006_T1,8006_Sched_2020,8006_Normal,8006_Regular,"8006_AM,8006_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8006_2020_005,2020-01-31T00:00:00+12:00,8006,2020_8006_T1,8006_Sched_2020,8006_Normal,8006_Regular,"8006_AM,8006_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8006_2020_006,2020-02-03T00:00:00+12:00,8006,2020_8006_T1,8006_Sched_2020,8006_Normal,8006_Regular,"8006_AM,8006_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8006_2020_007,2020-02-04T00:00:00+12:00,8006,2020_8006_T1,8006_Sched_2020,8006_Normal,8006_Regular,"8006_AM,8006_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8006_2020_008,2020-02-05T00:00:00+12:00,8006,2020_8006_T1,8006_Sched_2020,8006_Normal,8006_Regular,"8006_AM,8006_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8006_2020_009,2020-02-07T00:00:00+12:00,8006,2020_8006_T1,8006_Sched_2020,8006_Normal,8006_Regular,"8006_AM,8006_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8006_2020_010,2020-02-10T00:00:00+12:00,8006,2020_8006_T1,8006_Sched_2020,8006_Normal,8006_Regular,"8006_AM,8006_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8006_2020_011,2020-02-11T00:00:00+12:00,8006,2020_8006_T1,8006_Sched_2020,8006_Normal,8006_Regular,"8006_AM,8006_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8006_2020_012,2020-02-12T00:00:00+12:00,8006,2020_8006_T1,8006_Sched_2020,8006_Normal,8006_Regular,"8006_AM,8006_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8006_2020_013,2020-02-13T00:00:00+12:00,8006,2020_8006_T1,8006_Sched_2020,8006_Normal,8006_Regular,"8006_AM,8006_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8006_2020_014,2020-02-14T00:00:00+12:00,8006,2020_8006_T1,8006_Sched_2020,8006_Normal,8006_Regular,"8006_AM,8006_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8006_2020_015,2020-02-17T00:00:00+12:00,8006,2020_8006_T1,8006_Sched_2020,8006_Normal,8006_Regular,"8006_AM,8006_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8006_2020_016,2020-02-18T00:00:00+12:00,8006,2020_8006_T1,8006_Sched_2020,8006_Normal,8006_Regular,"8006_AM,8006_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8006_2020_017,2020-02-19T00:00:00+12:00,8006,2020_8006_T1,8006_Sched_2020,8006_Normal,8006_Regular,"8006_AM,8006_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8006_2020_018,2020-02-20T00:00:00+12:00,8006,2020_8006_T1,8006_Sched_2020,8006_Normal,8006_Regular,"8006_AM,8006_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8006_2020_019,2020-02-21T00:00:00+12:00,8006,2020_8006_T1,8006_Sched_2020,8006_Normal,8006_Regular,"8006_AM,8006_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8006_2020_020,2020-02-24T00:00:00+12:00,8006,2020_8006_T1,8006_Sched_2020,8006_Normal,8006_Regular,"8006_AM,8006_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8006_2020_021,2020-02-25T00:00:00+12:00,8006,2020_8006_T1,8006_Sched_2020,8006_Normal,8006_Regular,"8006_AM,8006_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8006_2020_022,2020-02-26T00:00:00+12:00,8006,2020_8006_T1,8006_Sched_2020,8006_Normal,8006_Regular,"8006_AM,8006_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8006_2020_023,2020-02-27T00:00:00+12:00,8006,2020_8006_T1,8006_Sched_2020,8006_Normal,8006_Regular,"8006_AM,8006_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8006_2020_024,2020-02-28T00:00:00+12:00,8006,2020_8006_T1,8006_Sched_2020,8006_Normal,8006_Regular,"8006_AM,8006_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8006_2020_025,2020-03-02T00:00:00+12:00,8006,2020_8006_T1,8006_Sched_2020,8006_Normal,8006_Regular,"8006_AM,8006_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8006_2020_026,2020-03-03T00:00:00+12:00,8006,2020_8006_T1,8006_Sched_2020,8006_Normal,8006_Regular,"8006_AM,8006_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8006_2020_027,2020-03-04T00:00:00+12:00,8006,2020_8006_T1,8006_Sched_2020,8006_Normal,8006_Regular,"8006_AM,8006_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8006_2020_028,2020-03-05T00:00:00+12:00,8006,2020_8006_T1,8006_Sched_2020,8006_Normal,8006_Regular,"8006_AM,8006_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8006_2020_029,2020-03-06T00:00:00+12:00,8006,2020_8006_T1,8006_Sched_2020,8006_Normal,8006_Regular,"8006_AM,8006_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8006_2020_030,2020-03-09T00:00:00+12:00,8006,2020_8006_T1,8006_Sched_2020,8006_Normal,8006_Regular,"8006_AM,8006_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8006_2020_031,2020-03-10T00:00:00+12:00,8006,2020_8006_T1,8006_Sched_2020,8006_Normal,8006_Regular,"8006_AM,8006_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8006_2020_032,2020-03-11T00:00:00+12:00,8006,2020_8006_T1,8006_Sched_2020,8006_Normal,8006_Regular,"8006_AM,8006_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8006_2020_033,2020-03-12T00:00:00+12:00,8006,2020_8006_T1,8006_Sched_2020,8006_Normal,8006_Regular,"8006_AM,8006_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8006_2020_034,2020-03-13T00:00:00+12:00,8006,2020_8006_T1,8006_Sched_2020,8006_Normal,8006_Regular,"8006_AM,8006_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8006_2020_035,2020-03-16T00:00:00+12:00,8006,2020_8006_T1,8006_Sched_2020,8006_Normal,8006_Regular,"8006_AM,8006_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8006_2020_036,2020-03-17T00:00:00+12:00,8006,2020_8006_T1,8006_Sched_2020,8006_Normal,8006_Regular,"8006_AM,8006_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8006_2020_037,2020-03-18T00:00:00+12:00,8006,2020_8006_T1,8006_Sched_2020,8006_Normal,8006_Regular,"8006_AM,8006_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8006_2020_038,2020-03-19T00:00:00+12:00,8006,2020_8006_T1,8006_Sched_2020,8006_Normal,8006_Regular,"8006_AM,8006_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8006_2020_039,2020-03-20T00:00:00+12:00,8006,2020_8006_T1,8006_Sched_2020,8006_Normal,8006_Regular,"8006_AM,8006_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
upsert,8006_2020_040,2020-03-23T00:00:00+12:00,8006,2020_8006_T1,8006_Sched_2020,8006_Normal,8006_Regular,"8006_AM,8006_PM","09:00:00+12:00,12:45:00+12:00","12:00:00+12:00,15:00:00+12:00"
